"","geneID","Dauer-SRS004859","Dauer-SRS269390","Dauer-SRS269389","Dauer-SRS269391","L1-SRS003005","L1-SRS151153","L2-SRS001788","L2-SRS174229","L3-SRS001790","L3-SRS150938","L4-SRS001791","L4-SRS004864","L4_male-SRS003000","L4_male-SRS174140","YA-SRS001789","YA-SRS178501","EE_028-SRS311761","EE_028-SRS931097","EE_118-SRS931098","EE_118-SRS931099","EE_199-SRS931095","EE_378-SRS932422","EE_467-SRS932420","EE_574-SRS932425","EE_674-SRS932432","EE_674-SRS932431","EE_285-SRS932437","EE_199-SRS932475","EE_285-SRS932477","EE_378-SRS932479","EE_467-SRS932481","EE_574-SRS932483","DauerEntry-SRS004860","DauerEntry-SRS269109","DauerEntry-SRS174141","DauerEntry-SRS269110","DauerExit-SRS151144","DauerExit-SRS269108","DauerExit-SRS269111","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"179","WBGene00019072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10774946546837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-8","F58H7.7","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"180","WBGene00019073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-3","F58H7.8","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"181","WBGene00019186",0,0.222607481570327,0,0,0,0.014112480363542,0.215257103699679,0,0,0,0,0,0,0,0,0,0.237049567301572,0,0,0,0,0,0.0732767309667538,0.12812502542481,0.287669906836662,0.0716391187987209,0,0,0,0,0.222254350323308,0.0875953047865491,0,0,0,0,0.126211838746202,0,0,"fbxb-58","H11E01.1","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"182","WBGene00019267",0,0,0,0,0.0148702431504835,0.014112480363542,0.0307510148142399,0,0,0,0,0.257278262692512,0.140115056178957,0,0.131368964449982,0.138379217729367,0,0,0.0638079961245576,0,0,0,0.146553461933508,0.0640625127124049,0.215752430127497,0,0,0.0940553271056166,0,0,0,0.262785914359647,0.0359045245553377,0,0.041814010528517,0,0,0,0,"H39E20.1","H39E20.1","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"183","WBGene00019283",0,0,0,0,0.0446107294514504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K01A2.9","K01A2.9","Transmembrane protein","","CBG07048 | WBGene00029219",76,NA,NA,"Cre-mps-2 | WBGene00064702",60.6667,NA,NA
"184","WBGene00019292",0.0359418153765268,0.222607481570327,0.0404187144387309,0.0653936036096746,0.0148702431504835,0,0.0307510148142399,0,0.0411434742479498,0,0,0,0.210172584268435,0.0828176108171063,0,0,0,0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0.256872660130884,0.111127175161654,0.437976523932745,0,0,0,0.0697923496138878,0,0.0979671809943669,0.0918678291417616,"K02A6.1","K02A6.1","Secreted protein","","CBG22711 | WBGene00041212",42.5532,"CBN11589 | WBGene00150314",46.8085,NA,NA,NA,NA
"185","WBGene00019442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K06C4.1","K06C4.1","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00773 | WBGene00024110",37.0787,NA,NA,"CRE05590 | WBGene00053179",38.2022,NA,NA
"186","WBGene00019502",0,0,0,0,0,0.056449921454168,0.0615020296284798,0,0,0,0,0,0,0.0414088054085531,0,0,0,0.209160278998896,0.0638079961245576,0.224658973295012,0.161624198202556,0.367556845239014,0.146553461933508,0,0,0.0716391187987209,0,0,0,0,0,0.350381219146196,0,0,0.041814010528517,0,0,0,0,"K07G6.1","K07G6.1","DUF281 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"187","WBGene00019709",0.0359418153765268,0,0,0.0817420045120933,0,0.042337441090626,0.184506088885439,0,0,0,0,0,0,0.0414088054085531,0,0,0.118524783650786,0.104580139499448,0,0,0.10774946546837,0,0.219830192900261,0.320312563562024,0,0.143278237597442,0.212605372537764,0,0,0,0,0,0,0,0,0,0,0,0.275603487425285,"M01E10.3","M01E10.3","ATS3","",NA,NA,NA,NA,NA,NA,NA,NA
"188","WBGene00019835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732767309667538,0.0640625127124049,0.0719174767091656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R02F2.6","R02F2.6","","",NA,NA,NA,NA,NA,NA,NA,NA
"189","WBGene00019880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161624198202556,0,0,0.25625005084962,0.0719174767091656,0,0,0,0,0,0.111127175161654,0.175190609573098,0,0,0,0,0,0,0,"R05D3.6","R05D3.6","Putative ATP synthase subunit epsilon, mitochondrial","ATP synthase, F1 complex, epsilon  subunit, mitochondrial, ATP synthase, F1 complex, epsilon  subunit superfamily, mitochondrial","CBG30211 | WBGene00271079",81.4815,NA,NA,"CRE00969 | WBGene00062982",79.6296,NA,NA
"190","WBGene00019916",0,0,0.0202093572193654,0.049045202707256,0.0446107294514504,0,0.0307510148142399,0,0.0411434742479498,0,0,0,0,0,0,0,0,0.104580139499448,0,0,0.323248396405111,0.220534107143408,0.0732767309667538,0.0640625127124049,0,0.573112950389767,0,0,0,0,0.222254350323308,0.0875953047865491,0,0,0,0,0,0.0489835904971834,0,"R06B10.7","R06B10.7","","",NA,NA,NA,NA,NA,NA,NA,NA
"191","WBGene00020076",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0.118524783650786,0.156870209249172,0,0.0561647433237531,0,0.220534107143408,0.0732767309667538,0.12812502542481,0.287669906836662,0.0716391187987209,0,0.188110654211233,0,0,0.222254350323308,0,0,0,0,0,0,0,0.0306226097139205,"R52.4","R52.4","NTR domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"192","WBGene00020119",0.0359418153765268,0,0.0606280716580963,0.0980904054145119,0,0.056449921454168,0.0922530444427196,0,0,0.0181172161419033,0,0,0.105086292134217,0.207044027042766,0,0,0,0,0,0,0,0,0,0.12812502542481,0.215752430127497,0.0716391187987209,0,0,0,0,0,0.175190609573098,0,0,0,0.139584699227776,0,0,0.0306226097139205,"R160.2","R160.2","DUF4492 domain-containing protein","",NA,NA,NA,NA,"CRE00319 | WBGene00077821",50.6173,NA,NA
"193","WBGene00020127",0,0,0,0.0163484009024187,0,0,0.276759133328159,0,0,0,0,0,0.140115056178957,0.0414088054085531,0.0437896548166606,0,0,0,0,0,0.10774946546837,0.294045476191211,0.219830192900261,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0.262785914359647,0.0359045245553377,0,0,0,0,0,0,"R193.1","R193.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"194","WBGene00020180",0.0359418153765268,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0.0350287640447392,0.0414088054085531,0.0437896548166606,0,0.118524783650786,0.156870209249172,0,0.393153203266272,0,0,0.0732767309667538,0.12812502542481,0,0.286556475194883,0,0.28216598131685,0.0843716530819868,0,0,0,0,0,0,0,0,0,0,"T02H6.10","T02H6.10","DUF3828 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"195","WBGene00020406",0,0,0,0,0,0.014112480363542,0.0615020296284798,0,0,0.0181172161419033,0,0,0,0,0.0875793096333212,0,0,0.26145034874862,0,0,0,0,0.146553461933508,0.25625005084962,0,0.0716391187987209,0,0,0,0,0,0.700762438292393,0,0,0,0,0,0,0.061245219427841,"T10D4.1","T10D4.1","DUF19 domain-containing protein","TRA-1 regulated",NA,NA,"CBN08123 | WBGene00146848",33.7838,"CRE24840 | WBGene00082700",38.5135,NA,NA
"196","WBGene00020536",0,0,0,0,0,0,0,0,0.0411434742479498,0,0.299898701716028,0.171518841795008,0.105086292134217,0.538314470311191,0.175158619266642,0.0922528118195779,0,0,0,0.112329486647506,0,0.0735113690478028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306226097139205,"T16A1.5","T16A1.5","","",NA,NA,NA,NA,NA,NA,NA,NA
"197","WBGene00020754",0,0,0,0,0.0446107294514504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735113690478028,0.0732767309667538,0.12812502542481,0.0719174767091656,0,0,0,0.168743306163974,0,0.222254350323308,0,0,0,0,0,0,0,0,"T24A6.17","T24A6.17","UBC core domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"198","WBGene00021023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W04B5.6","W04B5.6","XK-related protein","",NA,NA,NA,NA,NA,NA,NA,NA
"199","WBGene00021106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.1","W09B7.1","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"200","WBGene00021107",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414088054085531,0,0.0461264059097889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.2","W09B7.2","Retrotransposon protein","",NA,NA,NA,NA,NA,NA,NA,NA
"201","WBGene00021108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.3","W09B7.3","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00773 | WBGene00024110",40.3315,NA,NA,"CRE05590 | WBGene00053179",43.0939,NA,NA
"202","WBGene00021150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y1B5A.1","Y1B5A.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"203","WBGene00021216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.1","Y19D10A.1","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","CBG13173 | WBGene00033975",54.8295,NA,NA,"CRE04877 | WBGene00055901",59.0909,"CJA03630 | WBGene00122834",15.3409
"204","WBGene00021217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.2","Y19D10A.2","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","CBG13173 | WBGene00033975",56.25,NA,NA,"CRE04877 | WBGene00055901",60.7955,"CJA03630 | WBGene00122834",15.625
"205","WBGene00021219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.4","Y19D10A.4","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","CBG01182 | WBGene00024452",82.5263,"CBN05714 | WBGene00144439",85.2632,"CRE15892 | WBGene00061136",86.1053,"CJA05250 | WBGene00124454",49.2632
"206","WBGene00021220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.5","Y19D10A.5","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","CBG01117 | WBGene00024395",85.3557,"CBN22679 | WBGene00161404",85.7741,"CRE15890 | WBGene00082007",33.682,"CJA00541 | WBGene00119745",78.2427
"207","WBGene00021221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.6","Y19D10A.6","Metalloendopeptidase","Peptidase M12A, Peptidase, metallopeptidase, Metallopeptidase, catalytic domain superfamily","Cbr-nas-3 | WBGene00038529",64.7059,"Cbn-nas-3 | WBGene00163977",64.7059,"Cre-nas-3.2 | WBGene00071266",66.1765,"Cjp-nas-3 | WBGene00126375",66.1765
"208","WBGene00021222",0,0,0.101046786096827,0.163484009024187,0.0892214589029008,0,0.0615020296284798,0,0,0.0181172161419033,0.074974675429007,0.128639131346256,0.210172584268435,0.124226416225659,0.0437896548166606,0.138379217729367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359045245553377,0.0642899900292654,0.167256042114068,0.139584699227776,0,0.14695077149155,0.0918678291417616,"irld-53","Y19D10A.7","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily","Cbr-irld-30 | WBGene00024408",32.419,"CBN30928 | WBGene00192893",19.202,"CRE16011 | WBGene00061149",36.1596,NA,NA
"209","WBGene00021224",0,0,0,0.0163484009024187,0,0,0,0,0.0411434742479498,0,0,0,0.0350287640447392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"clec-209","Y19D10A.9","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","Cbr-clec-85 | WBGene00024435",40.8784,"CBN08960 | WBGene00147685",25.3378,"CRE24278 | WBGene00072469",17.9054,NA,NA
"210","WBGene00021227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mct-1","Y19D10A.12","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily","Cbr-mct-1 | WBGene00024394",69.4853,"Cbn-mct-1.2 | WBGene00161657",72.0588,"Cre-mct-1 | WBGene00061138",62.3162,"Cjp-mct-1 | WBGene00130614",72.6103
"211","WBGene00021228",0.0359418153765268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348961748069439,0,0,0,"str-265","Y19D10A.13","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"212","WBGene00021241",0,0,0,0,0,0.028224960727084,0.276759133328159,0,0,0,0,0,0,0.0414088054085531,0.0437896548166606,0,0,0.052290069749724,0,0.112329486647506,0,0.0735113690478028,0.146553461933508,0.0640625127124049,0,0,0,0,0,0,0,0,0.143618098221351,0,0.0836280210570339,0,0,0,0,"Y22D7AL.1","Y22D7AL.1","COX3 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"213","WBGene00021243",0.0359418153765268,0,0,0,0.0148702431504835,0.169349764362504,0.307510148142399,0.050046510724742,0,0.0543516484257099,0,0.042879710448752,0.0700575280894783,0,0,0,0.237049567301572,0,0,0,0,0,0.146553461933508,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.350381219146196,0.0718090491106754,0,0.041814010528517,0,0,0,0,"Y22D7AL.3","Y22D7AL.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"214","WBGene00021280",0,0,0,0,0,0.014112480363542,0.0615020296284798,0,0,0,0.074974675429007,0.042879710448752,0.0350287640447392,0,0.0875793096333212,0,0,0.052290069749724,0,0,0,0,0.146553461933508,0,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0.0875953047865491,0.0359045245553377,0,0,0,0,0,0,"nspd-8","Y23H5B.9","Nematode Specific Peptide family, group D","Protein of unknown function DUF780, Caenorhabditis species","CBG17794 | WBGene00037331",84.507,"CBN16095 | WBGene00154820",87.3239,"CRE11888 | WBGene00057463",85.9155,"CJA07912 | WBGene00127116",73.2394
"215","WBGene00021383",0.0718836307530536,0,0,0,0.193313160956285,0.0987873625447941,0.0615020296284798,0,0,0.0181172161419033,0,0,0,0.0414088054085531,0,0,0.237049567301572,0,0,0,0,0.0735113690478028,0,0,0.0719174767091656,0.143278237597442,0.212605372537764,0,0,0,0,0.175190609573098,0.0359045245553377,0.128579980058531,0.041814010528517,0,0,0,0,"Y37F4.2","Y37F4.2","Sec-independent protein translocase protein TatA","",NA,NA,NA,NA,NA,NA,NA,NA
"216","WBGene00021385",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0.042879710448752,0.0350287640447392,0,0,0,0,0.104580139499448,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0.256872660130884,0,0.262785914359647,0,0,0.125442031585551,0,0.252423677492403,0,0,"Y37F4.4","Y37F4.4","Signal recognition particle-docking protein FtsY","",NA,NA,NA,NA,NA,NA,NA,NA
"217","WBGene00021403",0,0,0,0,0.0743512157524173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219830192900261,0,0.287669906836662,0.286556475194883,0,0,0,0,0,0.525571828719294,0,0,0,0,0,0,0,"Y38C1AB.1","Y38C1AB.1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Fringe-like","CBG01640 | WBGene00024849",87.7395,"CBN26257 | WBGene00175053",90.4215,"CRE10037 | WBGene00059504",88.8889,NA,NA
"218","WBGene00021404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0,0,0.0735113690478028,0.146553461933508,0,0,0.143278237597442,0,0,0.0843716530819868,0,0,0.350381219146196,0,0,0,0,0,0,0,"trpl-3","Y38C1AB.2","TRP-channel-Like","",NA,NA,"CBN32572 | WBGene00194537",12.6582,NA,NA,"CJA21788 | WBGene00177360",14.4304
"219","WBGene00021405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143834953418331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y38C1AB.3","Y38C1AB.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"220","WBGene00021408",0,0,0.0404187144387309,0.049045202707256,0.0594809726019339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143278237597442,0,0.0940553271056166,0.0843716530819868,0.256872660130884,0,0.175190609573098,0,0,0,0.0348961748069439,0,0,0.061245219427841,"trpl-4","Y38C1AB.6","TRP-channel-Like","",NA,NA,"CBN32572 | WBGene00194537",12.6582,NA,NA,"CJA21788 | WBGene00177360",14.4304
"221","WBGene00021409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y38C1AB.7","Y38C1AB.7","","",NA,NA,NA,NA,NA,NA,NA,NA
"222","WBGene00021414",0,0,0,0,0,0,0.0615020296284798,0,0,0,0,0,0,0,0,0,0,0.052290069749724,0,0,0,0,0,0,0,0.0716391187987209,0.212605372537764,0,0,0,0,0,0.0718090491106754,0,0,0,0,0,0,"Y38C9B.3","Y38C9B.3","Recep_L_domain domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"223","WBGene00021566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"Y45G12C.3","Y45G12C.3","GST N-terminal domain-containing protein","Glutathione S-transferase, N-terminal, Thioredoxin-like superfamily, Glutathione transferase family","CBG01288 | WBGene00024548",66.1417,"CBN30082 | WBGene00192047",52.7559,"CRE08771 | WBGene00080998",61.4173,"CJA03641 | WBGene00122845",62.9921
"224","WBGene00021567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.4","Y45G12C.4","CHK domain-containing protein","Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, CHK kinase-like",NA,NA,"CBN07150 | WBGene00145875",53.11,"CRE05040 | WBGene00063754",53.3493,NA,NA
"225","WBGene00021568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srt-2","Y45G12C.5","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","CBG12125 | WBGene00033124",57.2254,"Cbn-srt-2 | WBGene00149649",66.185,"CRE08842 | WBGene00075245",19.6532,"CJA31500 | WBGene00207347",20.2312
"226","WBGene00021569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.6","Y45G12C.6","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN10716 | WBGene00149441",41.4201,"CRE15898 | WBGene00061129",68.3432,NA,NA
"227","WBGene00021570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-73","Y45G12C.7","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)","Cbr-srd-60 | WBGene00024402",64.1176,"CBN07729 | WBGene00146454",57.9412,"CRE15895 | WBGene00061132",48.8235,NA,NA
"228","WBGene00021571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srbc-81","Y45G12C.8","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,NA,NA,NA,NA
"229","WBGene00021572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-72","Y45G12C.9","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd), ","Cbr-srd-72 | WBGene00024400",73.9938,"Cbn-srd-72.1 | WBGene00142557",81.7337,"Cre-srd-72 | WBGene00061131",77.3994,NA,NA
"230","WBGene00021573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.10","Y45G12C.10","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN28096 | WBGene00190061",33.3333,NA,NA,"CJA00724 | WBGene00119928",16.2242
"231","WBGene00021615",0,0,0,0,0.0297404863009669,0.014112480363542,0.0922530444427196,0,0.0411434742479498,0.0181172161419033,0.074974675429007,0,0,0.0414088054085531,0,0,0.118524783650786,0.209160278998896,0,0,0.10774946546837,0.0735113690478028,0.146553461933508,0.192187538137215,0.143834953418331,0.0716391187987209,0,0,0,0,0,0.175190609573098,0,0,0,0,0,0,0,"Y47C4A.1","Y47C4A.1","AAA_lid_3 domain-containing protein","Peptidase M41, ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase, Peptidase M41-like, AAA ATPase, AAA+ lid domain","CBG16820 | WBGene00036653",86.0825,"Cbn-ppgn-1 | WBGene00159237",86.0825,"Cre-ppgn-1 | WBGene00068875",84.5361,"Cjp-ppgn-1 | WBGene00120711",79.3814
"232","WBGene00021729",0,0,0,0,0,0.028224960727084,0.0615020296284798,0,0,0,0,0,0,0.0414088054085531,0,0.0922528118195779,0.237049567301572,0,0,0.0561647433237531,0,0.0735113690478028,0,0.192187538137215,0,0,0,0.188110654211233,0,0,0,0.262785914359647,0,0.0642899900292654,0,0,0,0,0,"Y49F6C.7","Y49F6C.7","Cytosolic protein","",NA,NA,NA,NA,NA,NA,NA,NA
"233","WBGene00021987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxa-40","Y59E1A.1","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,NA,NA,NA,NA
"234","WBGene00021988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355574350952359,0.104580139499448,0.0638079961245576,0.0561647433237531,0.161624198202556,0,0,0.0640625127124049,0,0,0.106302686268882,0.376221308422466,0,0,0.111127175161654,0,0,0,0,0,0,0,0,"rgs-8.2","Y59E1A.2","RGS domain-containing protein","RGS domain, RGS, subdomain 1/3, RGS domain superfamily, RGS, subdomain 2",NA,NA,NA,NA,NA,NA,NA,NA
"235","WBGene00021997",0,0,0,0,0,0,0,0,0,0,0,0.042879710448752,0.0350287640447392,0.0828176108171063,0,0.0461264059097889,0.118524783650786,0.104580139499448,0,0,0.0538747327341852,0,0,0,0.143834953418331,0.143278237597442,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"Y59E9AR.1","Y59E9AR.1","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"236","WBGene00021998",0,0,0.0202093572193654,0.0326968018048373,0.0148702431504835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719174767091656,0,0,0,0,0,0,0.175190609573098,0,0,0,0.0348961748069439,0,0.0489835904971834,0,"Y59E9AR.2","Y59E9AR.2","RNase NYN domain-containing protein","Ribonuclease Zc3h12a-like, NYN domain","CBG20097 | WBGene00039170",76.2402,"CBN07106 | WBGene00145831",72.0627,"CRE13542 | WBGene00064046",75.9791,"CJA02201 | WBGene00121404",71.5405
"237","WBGene00022000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104580139499448,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tbx-42","Y59E9AR.5","Putative T-box protein 30/42","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, Transcription factor, T-box, conserved site, T-box superfamily, T-box transcription factor, DNA-binding domain",NA,NA,NA,NA,"Cre-tbx-30 | WBGene00085738",27.5974,NA,NA
"238","WBGene00022002",0,0,0,0,0,0,0,0,0,0,0.074974675429007,0,0.42034516853687,0.0828176108171063,0.0437896548166606,0,0,0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0.168743306163974,0.128436330065442,0,0,0,0,0,0,0,0,0,"Y59E9AR.7","Y59E9AR.7","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"239","WBGene00022003",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y59E9AR.8","Y59E9AR.8","RNase NYN domain-containing protein","Ribonuclease Zc3h12a-like, NYN domain","CBG20097 | WBGene00039170",76.2402,"CBN07106 | WBGene00145831",72.0627,"CRE13542 | WBGene00064046",75.9791,"CJA02201 | WBGene00121404",71.5405
